省份编码,省份,年份,大中型工业企业单位数(个),大中型工业企业亏损企业单位数(个),大中型工业企业实收资本(亿元),大中型工业企业国家资本金(亿元),大中型工业企业集体资本金(亿元),大中型工业企业法人资本金(亿元),大中型工业企业个人资本金(亿元),大中型工业企业港澳台资本金(亿元),大中型工业企业外商资本金(亿元),大中型工业企业流动资产合计(亿元),大中型工业企业应收账款净额(亿元),大中型工业企业存货(亿元),大中型工业企业产成品(亿元),大中型工业企业固定资产合计(亿元),大中型工业企业固定资产原价合计(亿元),大中型工业企业累计折旧(亿元),大中型工业企业资产总计(亿元),大中型工业企业流动负债合计(亿元),大中型工业企业应付帐款(亿元),大中型工业企业负债合计(亿元),大中型工业企业所有者权益合计(亿元),大中型工业企业主营业务收入(亿元),大中型工业企业主营业务成本(亿元),大中型工业企业销售费用(亿元),大中型工业企业主营业务税金及附加(亿元),大中型工业企业管理费用(亿元),大中型工业企业财务费用(亿元),大中型工业企业利息支出(亿元),大中型工业企业营业利润(亿元),大中型工业企业利润总额(亿元),大中型工业亏损企业亏损总额(亿元),大中型工业企业应交所得税(亿元),大中型工业企业本年应交增值税(亿元),大中型工业企业工业销售产值(现价)(亿元),大中型工业企业出口交货值(亿元)
330000,浙江省,2001,1149,203,868.05505,221.76512,92.71245,306.37196,145.23625,39.73871,62.23056,1674.5164,367.7665,462.90693,182.20396,1760.27226,2345.26024,753.82745,3871.92471,1415.24216,,2049.10181,1822.8229,3007.84396,2466.10964,110.6617,66.41908,148.36745,60.11628,52.01447,172.28215,206.07678,11.70122,48.99268,138.01907,2800.43973,488.30874
330000,浙江省,2000,1250,222,834.21786,215.36143,111.24789,293.6915,115.02688,37.26032,61.62984,1598.83613,325.78202,457.46698,172.71794,1683.88726,2170.30556,677.43088,3692.71744,1383.87367,,2032.62404,1660.0934,2824.60247,2355.55063,93.57931,56.97567,144.28902,50.27364,46.1123,140.07098,176.39128,9.23729,36.9858,120.6943,2687.4462,451.52452
340000,安徽省,2019,1401,,,,,,,,,11850.72,3611.84,2107.73,780.71,,,,25171.63,,,14477.91,,,,531.9,,1012.32,220.79,,,1315.23,,,,,
340000,安徽省,2018,1595,,,,,,,,,11832.2,3517.9,2234.8,805.9,,,,25131.0,,,15024.9,,,,551.9,,875.8,276.0,,,1358.4,,,,,
340000,安徽省,2017,1591,199,4297.38,1148.62,63.71,2082.89,643.54,149.72,208.9,10862.74,2806.56,2239.68,786.83,6764.61,13533.51,6056.64,23477.42,10363.61,3127.98,13791.45,9641.02,22278.47,18674.26,600.29,,904.82,278.48,272.87,1384.46,1343.03,83.2,,,,
340000,安徽省,2016,1701,168,3967.32,1158.19,70.95,1746.04,572.32,151.2,268.62,9813.36,2567.14,2055.43,739.99,7902.87,13936.42,6465.99,22408.94,9942.04,2865.64,13402.55,9010.75,21415.14,18201.79,569.68,,851.22,267.79,282.16,1108.17,1161.81,54.93,,,20842.34,1835.64
340000,安徽省,2015,1718,203,3688.53,1103.99,34.91,1611.1,538.82,162.61,237.09,8776.17,2210.97,1862.67,674.15,8674.06,13304.08,5984.12,21051.07,9127.62,2557.35,12742.35,8243.96,20571.3,17543.43,525.02,,820.78,303.33,306.89,962.73,938.71,223.64,,,19819.52,1727.92
340000,安徽省,2014,1707,191,3363.82,1210.78,19.28,1243.06,505.86,143.7,241.13,8238.8,1846.22,1882.76,685.45,7863.34,11801.68,4864.22,19601.01,8274.56,2268.75,11875.29,7678.03,19971.16,17023.96,491.96,380.33,785.19,281.03,299.58,1046.21,981.66,135.08,148.03,624.36,19248.59,1711.0
340000,安徽省,2013,1758,168,2964.11,1021.97,39.23,1086.34,450.22,126.03,240.33,7355.41,1671.54,1836.87,612.89,7987.88,11326.78,4531.34,18263.63,7898.26,2072.09,11302.71,6915.43,19666.0,16632.09,484.69,345.15,750.46,249.6,275.02,1301.55,1173.78,80.9,156.6,692.2,18689.96,1258.56
340000,安徽省,2012,1655,152,2646.74551,745.55757,27.52731,1184.9606,379.54627,127.93147,181.22228,6557.27499,1312.69421,1650.6954,564.74014,7179.75107,9709.4531,3751.32289,16318.19027,6979.07147,1662.92462,10189.64495,6070.87077,16925.89853,14119.09567,417.23584,299.94609,714.46045,248.16726,266.80836,1259.55868,1119.33994,80.35374,153.1289,651.8024,16528.41113,1059.18833
340000,安徽省,2011,1485,143,2199.1944,654.97254,11.18129,922.01166,352.78989,109.62434,148.02554,5588.96889,1074.78245,1306.27613,458.13547,6081.64433,8120.73686,3108.65682,13769.6263,5949.62574,1505.88976,8583.80996,5166.44037,14490.54044,12222.74586,375.9691,130.21649,642.24172,190.8963,189.63072,1185.60782,1028.0978,63.62311,150.48969,559.99232,14624.84127,1003.63394
340000,安徽省,2010,1120,72,1868.39429,505.63896,17.61004,820.41343,269.45632,113.35898,141.91656,4616.20216,824.1748,1265.39654,357.2212,5291.10926,6458.87192,2263.58135,11352.5447,5018.41868,1217.43482,7136.11629,4198.04541,11033.07219,9040.61193,313.01413,239.01781,615.56916,135.1139,129.19248,1106.46621,965.18113,17.52626,113.91685,501.26016,11027.34773,605.82442
340000,安徽省,2009,955,108,1466.3863,473.42286,15.14417,516.65881,217.06851,99.11965,144.9723,3334.6932,630.70471,908.36827,290.62128,4292.96678,5533.59886,1878.55267,8680.39579,3702.46964,925.82196,5471.94514,3187.43563,7916.14046,6462.62455,251.53535,200.98729,484.60112,109.1316,102.8521,605.51451,537.6728,24.1491,76.14075,381.13507,7982.75441,401.54772
340000,安徽省,2008,871,123,1346.18769,457.84907,17.46891,468.70367,190.82932,80.92266,130.41406,2793.17136,542.1406,779.79038,228.81439,3631.9226,4797.82398,1558.54643,7487.97678,3105.46388,762.86288,4764.15503,2723.82175,7283.46646,6006.29345,198.37614,137.90179,376.76848,126.46064,118.86062,540.956,409.05704,48.71891,71.31452,335.00441,7136.83003,531.2645
340000,安徽省,2007,734,94,1060.46508,367.88173,18.64288,358.39184,137.56955,60.1437,117.83538,2342.069,448.80324,657.61075,176.6927,2799.8778,3533.04419,1116.48834,5966.3735,2542.78815,657.94445,3804.21514,2162.15836,5362.35315,4388.60602,195.83642,115.83217,300.0727,78.02097,71.30277,273.05285,274.80012,20.12526,53.88104,238.07726,5187.06347,478.08652
340000,安徽省,2006,688,103,978.11574,430.23086,17.30235,261.72757,116.66883,44.51482,107.67131,1883.35042,362.88521,537.90936,149.45631,2422.90388,2899.38162,1013.34258,4904.66266,1949.70285,495.1923,3101.84347,1802.77625,4190.17405,3450.62188,142.4542,92.40027,259.03048,53.85291,50.67543,193.68681,204.93509,29.0584,43.81876,185.14312,4100.49328,347.37625
340000,安徽省,2005,625,123,885.12851,419.27541,15.37015,224.57106,97.46614,47.92873,80.51702,1609.93816,291.38247,463.16539,136.80341,1893.52436,2429.23787,876.51916,3986.2736,1691.36711,364.12998,2452.18678,1524.70747,3351.9901,2725.10887,116.74147,78.78323,218.829,44.78121,44.3002,185.08033,188.69772,22.14479,30.20165,150.34722,3303.12511,234.47791
340000,安徽省,2004,593,140,823.18,430.88,15.23,179.36,81.42,38.9,77.39,1380.6,261.49,418.26,116.85,1693.35,2279.04,783.23,3508.1,1420.42,302.52,2106.16,1401.9,2713.39,2153.31,85.91,70.35,161.84,42.29,38.77,185.84,181.06,19.69,30.54,129.0,2661.53,180.55
340000,安徽省,2003,553,111,827.39749,493.90759,15.86841,161.23269,60.11234,32.99685,63.27961,1214.2968,221.01326,327.86976,97.02595,1527.03473,1995.74787,687.68968,3053.94084,1239.59303,240.86968,1848.28169,1205.55915,2015.26692,1558.15167,70.32637,61.75463,142.44088,37.18227,33.1195,148.52102,151.25319,9.50001,19.36156,103.891,1949.61942,125.78017
340000,安徽省,2002,671,204,726.2749,437.56008,21.16125,147.24989,32.26395,35.92445,52.11528,941.77029,188.85259,268.17968,92.13684,1260.9347,1670.03947,575.92332,2496.56416,973.11102,,1460.00312,1036.56104,1451.91597,1133.47097,57.07238,53.78855,117.00564,31.05368,29.84338,66.71603,78.90397,12.22135,15.05051,80.63815,1456.23988,79.64374
340000,安徽省,2001,632,218,640.13919,414.12054,20.7903,108.89176,20.31065,35.23187,40.79407,823.48748,172.30045,247.09712,85.69992,1145.04667,1496.65442,499.37135,2215.70854,833.18848,,1314.72647,900.98207,1152.18795,918.95866,42.04306,43.98398,85.51064,30.70552,30.60185,41.63039,46.05259,17.45996,9.19698,67.75164,1166.96071,74.38198
340000,安徽省,2000,629,202,571.88342,395.84922,20.88132,88.56079,17.97791,30.97536,17.63882,849.83284,200.06087,223.12384,83.54631,1130.55833,1454.20091,489.12259,2218.88573,797.37227,,1352.66718,866.21855,1132.0666,900.04433,40.84623,36.79522,77.65649,31.76138,30.40872,19.71607,28.00713,9.01287,6.36963,67.82547,1057.0366,77.2854
350000,福建省,2019,2989,,,,,,,,,12887.91,3124.83,2941.71,1127.85,,,,26257.22,,,13704.48,,,,785.47,,1319.36,237.47,,,2700.58,,,,,
350000,福建省,2018,3282,,,,,,,,,12712.5,3108.9,2914.8,1087.0,,,,25118.1,,,13147.8,,,,758.0,,1069.1,273.2,,,2345.4,,,,,
350000,福建省,2017,3238,190,4705.89,985.48,45.21,1583.7,639.18,823.21,629.12,11436.53,2811.16,2662.59,956.65,7431.24,12604.14,5204.57,23430.38,9088.43,2492.11,12534.82,10892.95,27009.72,22668.2,714.46,,1053.41,265.31,271.94,2143.75,2137.79,82.15,,,,
350000,福建省,2016,3279,189,4555.02,995.85,52.85,1236.54,727.45,831.07,711.27,10792.66,2720.74,2490.6,926.11,7009.33,11714.3,4789.54,22020.08,8736.18,2331.02,11929.21,10082.06,24900.52,20882.61,660.21,,942.98,252.24,278.5,1842.48,1849.96,101.06,,,25036.0,5374.41
350000,福建省,2015,3350,259,3990.79,817.57,55.33,1151.59,570.84,788.86,606.6,9537.47,2389.08,2346.84,878.62,6200.06,9446.68,3617.4,19139.1,7337.65,1906.23,10427.71,8710.12,22934.57,19283.77,637.21,,860.55,266.16,277.53,1477.2,1465.44,196.29,,,23131.99,5189.87
350000,福建省,2014,3375,197,3797.41,493.67,42.2,1276.65,537.77,692.06,736.04,9383.87,2239.09,2330.86,848.46,6594.77,9715.0,3666.08,19239.43,7985.75,2046.35,10814.78,8353.99,22924.87,19540.38,604.12,355.18,803.91,261.85,275.22,1521.79,1515.5,104.52,204.57,718.11,23086.78,5198.43
350000,福建省,2013,3446,187,3518.52,420.5,32.36,1084.97,527.09,804.77,648.84,8615.68,2126.44,2206.51,794.71,5422.95,8289.31,3242.92,17018.78,7201.97,1955.71,9436.76,7534.72,20761.31,17605.48,581.2,323.03,850.44,218.23,250.26,1466.15,1464.5,79.83,188.54,664.88,20615.15,4996.97
350000,福建省,2012,3391,209,3011.74883,375.47851,32.59383,806.32989,482.01847,716.15309,599.12816,7737.4666,1931.21607,1987.85654,728.23589,4756.82798,7022.97125,2684.17969,14523.21921,6285.54393,1751.53332,7831.74409,6626.6467,18507.76635,15655.82756,522.98608,309.64939,759.18875,203.69717,216.96304,1358.91588,1370.75472,72.78855,172.41528,589.14471,18394.22836,4663.8461
350000,福建省,2011,3268,207,2763.32311,293.09977,20.78812,729.62426,446.92164,709.7571,562.30966,6745.36735,1593.61451,1783.07839,626.17456,4425.24426,6231.96007,2205.52232,12951.10523,5387.79818,1505.77579,6773.53637,6124.4036,17356.89124,14685.22771,461.31342,234.43839,706.38419,167.88421,184.67999,1516.61968,1506.45888,44.69094,172.95855,469.65606,17320.42251,4388.54253
350000,福建省,2010,2240,103,2270.49106,243.47503,28.53235,547.97375,305.98863,562.29388,582.22742,5404.24807,1317.84119,1426.41955,507.45626,3727.96634,5209.5514,1834.88221,10379.44281,4379.71227,1252.2053,5584.12068,4777.87438,12880.24402,10831.80342,351.27043,203.17636,523.05823,127.7242,114.40508,1225.91092,1190.07281,15.26544,121.40112,337.73067,12819.62944,3362.89889
350000,福建省,2009,1975,154,1998.65137,300.05175,10.27643,429.85451,231.29193,483.37033,543.80642,4112.1843,959.07115,1085.5023,391.41442,3321.42718,4600.10146,1584.77294,8539.73119,3478.37322,982.57572,4680.03168,3830.34175,9627.75115,8112.61499,281.36843,149.43566,351.62335,113.41603,98.65245,789.86728,745.32184,36.50933,77.09105,265.12467,9586.22984,2599.77686
350000,福建省,2008,1824,230,1897.61033,279.04224,7.47013,370.10277,205.40266,442.83262,592.75991,3500.41401,821.81272,950.42156,323.24226,2742.94562,3775.25979,1336.18332,7378.08847,3122.26665,801.94977,4065.91066,3312.17781,8851.52565,7601.08688,274.92404,102.98642,320.75827,106.62352,101.88169,580.60633,574.21494,69.04982,71.22086,238.71975,8857.99326,2798.54025
350000,福建省,2007,1648,154,1588.33315,246.69772,8.45654,337.97676,164.49247,359.17751,471.53215,3156.41716,828.45947,853.46383,281.62438,2370.87221,3350.59602,1194.43727,6432.47088,2942.36026,793.32361,3663.75982,2768.71106,7426.60303,6188.35223,245.50251,95.37719,253.38399,71.49506,71.11411,567.67791,568.44874,30.32103,72.27149,199.16058,7425.83713,2429.73201
350000,福建省,2006,1438,139,1262.9839,235.47958,6.89059,225.70168,136.75025,289.15279,369.00901,2600.91751,667.31082,723.83991,252.3571,2044.43299,2918.58198,1067.25085,5219.8416,2339.28015,645.24655,2900.56144,2319.28016,5938.64109,5034.04597,196.34076,74.53883,199.37988,60.30192,60.42278,381.22446,376.68744,30.50204,51.75997,162.17622,5955.9954,2013.12234
350000,福建省,2005,1202,142,1086.16334,232.94309,4.86963,174.9963,116.19712,248.29175,308.86545,2123.10688,542.42473,581.293,174.43582,1769.06542,2488.80765,881.82285,4356.28176,1844.10173,554.77776,2347.15979,2009.09984,4826.40821,4127.25595,162.40496,59.78506,164.94263,45.30512,46.05278,268.41731,291.71877,26.06886,42.38622,123.77537,4842.02097,1718.83398
350000,福建省,2004,1015,116,967.15,233.5,5.86,158.59,95.81,236.42,236.97,1838.71,473.06,506.35,158.01,1602.35,2210.16,739.64,3776.74,1635.05,481.61,2047.15,1722.71,4009.86,3362.71,137.01,53.75,142.83,45.58,36.91,238.54,284.6,12.36,39.04,109.06,4001.08,1506.76
350000,福建省,2003,854,100,792.36539,215.30302,7.22043,115.52621,60.07692,196.26944,197.96937,1445.21018,398.57172,394.60708,109.28534,1335.80687,1901.66959,659.48422,3079.27044,1259.86659,374.90252,1736.25173,1335.27897,2984.40916,2443.82296,113.47935,46.45882,116.15649,35.84019,30.0569,225.24664,237.5297,10.14595,31.98401,89.23885,2973.85327,1071.31108
350000,福建省,2002,894,211,698.27252,141.06687,9.8849,150.65677,48.3009,181.53284,166.83024,1066.62074,278.57848,320.12293,98.00339,1292.02862,1754.02808,540.18844,2574.65042,955.65247,,1532.43709,1037.65998,2067.68022,1684.18965,84.63575,40.59336,89.32393,37.21701,34.09898,141.45731,141.12053,18.05582,21.68968,68.44631,2099.13456,728.35646
350000,福建省,2001,914,215,660.58868,145.62799,10.0213,121.69435,37.43152,182.54582,163.2677,935.91042,238.46583,315.27515,96.27962,1253.50715,1645.76817,457.66589,2404.4466,858.44224,,1441.76682,962.18085,1684.87455,1394.37043,67.23399,37.44314,83.63472,37.24355,29.75503,69.0394,79.57893,30.95448,14.72481,60.62551,1725.56063,588.59793
350000,福建省,2000,301,63,271.35102,111.86017,4.17678,73.94233,19.72041,42.84949,18.80184,467.09892,117.10587,151.69788,46.81809,629.02778,821.87584,263.44848,1195.7551,422.93572,,699.70898,495.63184,786.48909,632.16044,25.65133,29.50652,41.71908,17.01006,15.92242,44.84304,48.67496,9.08234,7.59346,36.05804,798.61203,200.85234
360000,江西省,2019,1366,,,,,,,,,7926.69,1796.22,1724.39,562.79,,,,15816.8,,,8586.8,,,,377.01,,788.23,128.31,,,1172.21,,,,,
360000,江西省,2018,1775,,,,,,,,,7266.7,1533.5,1652.2,573.2,,,,15025.2,,,8081.7,,,,375.6,,612.9,129.4,,,1240.9,,,,,
360000,江西省,2017,1776,129,2561.45,535.48,60.9,1028.39,531.47,221.18,184.03,6549.33,1390.03,1489.28,509.6,5428.44,9374.55,4238.76,13988.47,5839.66,1479.25,7501.94,6486.18,19725.18,16948.32,393.45,,606.51,130.37,114.37,1363.36,1407.41,40.33,,,,
360000,江西省,2016,2066,97,2703.57,520.93,49.72,1077.27,640.34,236.29,179.02,6007.87,1254.08,1404.53,542.25,6303.86,10287.59,4564.26,14306.45,5456.18,1519.3,7262.49,7042.64,21241.5,18467.92,399.44,,534.12,133.62,119.42,1393.39,1424.29,55.66,,,18455.94,1539.57
360000,江西省,2015,2097,123,2353.13,461.9,45.88,883.31,564.84,220.89,176.31,5485.26,1091.96,1208.45,491.74,5656.32,8876.8,3848.95,12792.67,5196.46,1276.7,6727.0,6061.07,19668.44,17244.37,363.38,,495.95,132.18,128.31,1172.5,1220.52,51.0,,,17702.08,1593.51
360000,江西省,2014,2053,109,1960.04,364.47,55.08,791.93,376.55,186.58,183.45,4928.74,935.42,1173.1,462.73,4638.5,7624.22,3352.57,10844.33,4630.49,1234.79,6004.44,4808.28,18827.25,16430.82,339.81,239.42,466.99,143.06,141.88,1264.48,1288.4,29.31,116.49,605.48,16791.42,1592.91
360000,江西省,2013,1867,108,2307.94,282.85,46.64,1212.03,376.77,219.11,169.57,4262.42,692.24,1117.66,413.33,4245.77,6676.23,2853.71,9522.85,4153.49,1032.38,5404.76,4084.26,16107.85,13927.61,287.69,211.65,399.57,128.35,131.64,1051.92,1047.14,25.92,101.25,522.43,14104.45,1178.39
360000,江西省,2012,1759,113,1637.47428,252.55123,64.7252,665.30076,277.75708,193.15989,183.98009,4037.90261,556.4913,1099.04902,350.45839,3710.33982,5811.70557,2453.24726,8600.43418,3757.05953,799.83373,4965.50406,3543.44464,13445.49861,11648.38326,236.69618,183.09457,334.60459,117.04035,117.58223,830.206,845.75693,53.5643,79.39566,403.9102,12013.96368,1185.24968
360000,江西省,2011,1476,117,1311.45684,258.49454,4.7049,553.48277,179.46711,164.87399,150.43353,3467.35878,482.11357,980.26646,309.66786,3163.50869,4720.14688,1846.9785,7330.64681,3305.0051,712.32341,4348.87347,2962.54126,10649.88934,9171.53942,188.50043,147.20803,293.89003,97.58693,95.48934,703.12578,677.15273,55.25901,78.85363,320.6347,9921.02561,1011.79364
360000,江西省,2010,828,63,980.56621,211.30698,5.46792,452.07366,80.33842,71.32834,160.05089,2595.58379,335.37021,787.55189,218.81547,2622.46872,3432.58164,1201.33108,5679.88921,2765.57296,551.94011,3440.50151,2207.95303,6620.3436,5653.09985,144.03584,122.13959,231.21547,64.81685,60.80612,405.1813,405.01267,31.24973,37.98663,206.40916,6161.02246,646.56655
360000,江西省,2009,637,61,753.87115,228.89048,3.52737,275.12182,70.52066,70.7845,105.02632,1821.5544,260.91094,450.23066,160.68864,2087.61168,2806.59607,1010.64757,4384.18161,2106.87503,429.95789,2680.23032,1659.04956,4429.30227,3764.26463,111.95297,114.33542,188.50564,51.24001,49.8811,226.34537,225.10162,18.23297,31.1442,163.75342,4173.61697,432.71766
360000,江西省,2008,605,94,707.50926,265.29451,4.9365,202.16074,85.72599,67.48133,81.91019,1615.54205,235.65008,501.59741,148.39487,1734.66657,2648.91501,1062.85239,3719.44288,1603.18676,367.12423,2199.83419,1511.70929,4172.25774,3583.48792,98.30339,70.68305,163.70502,63.38589,57.68199,193.51277,187.19133,53.52287,37.05197,160.26312,4016.25088,414.68282
360000,江西省,2007,537,64,632.43888,229.81518,4.17256,195.71512,54.01281,77.09307,71.63014,1432.39609,217.94026,414.36229,138.2598,1393.30527,1835.61615,679.40355,3193.75102,1531.97836,292.18475,1960.73626,1233.01476,3383.6619,2837.22697,78.85631,56.40922,129.77569,40.67685,39.08679,185.86716,197.09222,19.61298,35.07071,124.42222,3235.32722,314.87198
360000,江西省,2006,476,68,503.21879,187.49279,3.22476,205.33103,42.61561,22.79593,41.75867,1152.01993,162.28789,378.56663,125.77036,1185.69505,1593.07635,558.24311,2579.63923,1220.68272,238.83229,1652.88579,897.8032,2520.79631,2104.80895,71.33582,46.03511,103.32538,35.9106,35.63006,126.43687,137.6519,25.64421,29.4151,111.47024,2523.49431,244.65751
360000,江西省,2005,441,80,467.97444,154.72772,5.16547,233.95404,34.1652,27.92086,12.04115,927.84758,140.71428,267.11676,72.81777,1079.38392,1391.8921,493.875,2249.41676,1017.23937,191.12869,1486.22801,733.24143,1929.45983,1631.60372,55.80274,40.40015,88.91392,27.37712,31.96587,70.80027,78.26458,17.39328,19.36048,83.92174,1925.14806,107.11128
360000,江西省,2004,396,101,509.82,247.34,5.83,168.08,41.65,33.09,13.83,731.91,96.93,217.19,53.96,886.95,1194.6,425.66,1880.53,832.1,148.15,1240.51,638.28,1448.57,1224.86,39.37,32.96,69.2,27.06,24.66,48.36,54.6,13.72,11.7,69.8,1427.69,74.57
360000,江西省,2003,326,66,380.36285,195.37163,2.90862,148.41969,19.47605,11.20078,2.98608,711.1022,105.0594,195.14691,51.25342,833.16232,1109.31468,397.27323,1717.72829,767.00254,132.24252,1143.23307,550.90068,1082.09555,884.36803,37.29494,29.55717,69.60698,29.13332,26.13722,41.68767,40.62889,7.47601,10.65664,56.02739,1006.52858,50.13482
360000,江西省,2002,378,175,343.17171,202.57166,4.48835,105.28929,14.90889,13.04689,2.86663,593.56306,160.6402,163.2359,49.04298,721.1384,977.67305,358.48449,1478.23918,616.33437,,954.63485,504.29671,766.56575,621.99544,28.19997,23.82881,60.01087,26.60712,24.58488,12.26987,15.53777,11.18559,5.61448,42.29036,761.07601,32.00423
360000,江西省,2001,389,177,337.58164,222.20759,4.66373,81.06112,9.90452,12.881,6.86368,544.96912,140.99027,168.74352,53.53314,701.95075,950.53596,342.71378,1432.53392,583.72757,,928.74332,495.69264,656.88273,534.52401,24.11929,19.96997,55.9488,23.77254,23.07893,3.02946,8.09233,13.64237,5.77042,38.03988,652.31494,30.26685
360000,江西省,2000,438,196,271.73805,176.95347,4.00141,73.07862,7.77954,4.34514,5.57987,532.81569,133.12555,172.75067,56.60529,676.01439,895.17349,352.28478,1358.75575,564.1288,,917.52677,434.20003,614.53971,496.40212,21.70274,17.32237,51.55595,24.92784,25.75058,7.49277,9.22019,12.73852,5.02709,34.72929,602.6586,32.49508
370000,山东省,2019,3449,,,,,,,,,35051.82,6817.81,7129.93,2923.58,,,,68924.17,,,42128.99,,,,1522.62,,2391.1,725.68,,,2932.56,,,,,
370000,山东省,2018,4641,,,,,,,,,39316.0,6675.0,8397.8,3215.8,,,,75189.6,,,46958.4,,,,1960.6,,2474.1,945.7,,,3643.0,,,,,
370000,山东省,2017,4597,643,9726.66,3027.68,277.39,3340.66,1958.01,286.57,834.76,38058.54,6378.06,8417.94,3317.88,25867.82,47996.71,25096.27,76484.56,35257.56,8730.26,45421.46,31054.77,82253.76,71322.1,2009.03,,2459.01,1055.0,1055.45,4654.39,4734.16,457.45,,,,
370000,山东省,2016,4971,555,9182.08,2507.23,269.83,3327.22,1866.58,344.78,866.42,35311.38,6200.16,7723.52,3060.45,25790.59,44838.95,22472.82,72559.28,31613.84,7182.62,42247.48,30311.8,83997.79,73220.4,1898.25,,2421.37,1054.26,1047.29,4649.69,4804.98,455.32,,,81233.92,6269.99
370000,山东省,2015,5282,700,8569.88,2349.14,242.68,2988.82,1811.28,319.93,858.02,32946.99,5709.39,7330.04,2871.01,25252.98,41104.12,19411.95,68864.9,30405.29,6320.03,40348.33,28507.93,80594.71,70272.28,1741.93,,2335.98,1126.93,1129.57,4376.45,4560.91,389.45,,,78299.99,6085.03
370000,山东省,2014,5378,692,8342.37,2183.57,262.0,2924.12,1801.21,312.14,858.56,31592.88,5313.3,7286.06,2721.69,23805.23,41148.62,19882.33,64869.83,29544.69,6310.51,38261.42,26372.56,81979.14,71315.71,1637.3,1074.76,2333.3,1122.69,1117.63,4749.8,4844.04,259.35,777.11,2181.79,78511.82,6320.91
370000,山东省,2013,5517,612,7787.5,2044.24,229.53,2791.99,1512.93,263.85,938.97,28424.63,4759.18,6766.09,2415.31,21564.47,38483.29,19256.55,58267.98,26836.72,5991.44,34926.53,23195.76,76955.91,66362.56,1499.25,1065.86,2367.66,1018.12,1027.67,4707.77,4755.77,194.5,698.52,2193.64,73565.5,6077.49
370000,山东省,2012,5350,628,7412.36561,1804.64809,179.44565,3000.46867,1290.02644,272.47589,851.8838,25231.19032,3965.06485,6186.29348,2214.08231,19019.96902,30894.08211,13935.37527,52011.74053,23731.80001,5119.91647,30536.92182,21312.36492,69385.77545,59393.03611,1391.0687,1043.47614,2228.97528,938.64565,984.17387,4484.06663,4534.67108,272.94201,758.11519,1966.98049,66374.79612,5477.78599
