省份编码,省份,年份,私营工业企业单位数(个),私营工业企业亏损企业单位数(个),私营工业企业实收资本(亿元),私营工业企业国家资本金(亿元),私营工业企业集体资本金(亿元),私营工业企业法人资本金(亿元),私营工业企业个人资本金(亿元),私营工业企业港澳台资本金(亿元),私营工业企业外商资本金(亿元),私营工业企业流动资产合计(亿元),私营工业企业应收账款净额(亿元),私营工业企业存货(亿元),私营工业企业产成品(亿元),私营工业企业固定资产合计(亿元),私营工业企业固定资产原价合计(亿元),私营工业企业累计折旧(亿元),私营工业企业资产总计(亿元),私营工业企业流动负债合计(亿元),私营工业企业应付帐款(亿元),私营工业企业负债合计(亿元),私营工业企业所有者权益合计(亿元),私营工业企业主营业务收入(亿元),私营工业企业主营业务成本(亿元),私营工业企业销售费用(亿元),私营工业企业主营业务税金及附加(亿元),私营工业企业管理费用(亿元),私营工业企业财务费用(亿元),私营工业企业利息支出(亿元),私营工业企业营业利润(亿元),私营工业企业利润总额(亿元),私营工业亏损企业亏损总额(亿元),私营工业企业应交所得税(亿元),私营工业企业本年应交增值税(亿元),私营工业企业工业销售产值(现价)(亿元),私营工业企业出口交货值(亿元)
460000,海南省,2016,45,10,11.74,,0.23,5.15,6.35,,,43.14,7.48,12.86,4.37,15.96,24.92,11.0,72.1,42.83,8.34,50.14,21.96,56.86,48.17,2.48,,3.54,0.53,0.58,2.09,2.44,0.48,,,54.57,5.14
460000,海南省,2015,49,9,10.98,0,0.24,5.49,5.25,0,0,53.49,8.16,10.26,4.53,15.76,23.42,9.88,82.65,51.03,7.58,59.56,23.09,53.77,46.03,2.1,,3.56,1.09,0.85,1.16,0.3,2.24,,,52.42,3.08
460000,海南省,2014,46,10,11.81,0,0,5.83,4.65,0,0,52.09,7.78,11.67,6.3,16.56,23.74,8.97,77.94,52.11,10.24,59.5,18.44,66.65,59.72,2.0,0.28,3.39,1.36,1.3,0.5,0.76,1.98,0.47,1.76,64.97,5.28
460000,海南省,2013,46,11,8.61,0,0,4.17,4.44,0,0,32.93,8.03,9.43,4.95,13.57,19.45,7.79,60.51,39.99,9.75,41.8,18.56,68.61,62.76,1.68,0.24,3.24,0.97,0.9,0.39,0.29,1.28,0.24,1.59,66.91,6.81
460000,海南省,2012,44,18,11.44825,,,5.35388,5.06888,1.02549,,34.6617,6.70396,9.30836,2.89048,11.59554,18.54853,7.89322,58.95294,31.68091,9.26289,34.86884,23.89361,56.35804,51.35456,1.2212,0.21609,2.63306,0.90847,0.89949,0.86998,1.37295,1.21459,0.344,1.553,57.13067,7.21432
460000,海南省,2011,46,10,8.4545,,,5.46747,2.98703,,,32.75376,8.35717,10.20259,3.74589,10.94146,17.14568,7.10627,53.60664,32.78415,9.29098,34.33518,18.2005,48.16185,41.21141,1.6123,0.17435,2.55521,0.73012,0.67293,2.64283,2.678,0.48075,0.5737,1.29718,47.85264,4.03612
460000,海南省,2010,94,15,8.98028,,0.3,5.70708,2.9632,0.01,,31.31326,8.16267,9.49442,4.86238,15.03034,21.03238,7.14019,52.30913,27.49584,6.21175,29.20958,22.67694,49.33746,38.51951,2.55023,0.37834,2.82351,0.53838,0.46751,4.61538,4.92303,0.17385,0.7114,2.15615,50.22243,4.31806
460000,海南省,2009,96,19,24.73083,0.01917,0.0458,20.67841,3.98745,,,44.44367,9.23946,10.48967,6.23984,32.66611,30.44532,9.16316,81.6084,32.61351,5.73003,40.2062,41.40211,59.09043,41.66215,1.81092,1.18338,4.76645,0.88887,0.4995,8.2699,8.55064,0.1055,1.69678,4.20672,59.25163,4.72919
460000,海南省,2008,113,27,23.49594,,0.3,17.67072,5.52522,,,43.50419,10.82168,10.36223,5.59689,25.13647,28.81697,7.71981,80.03774,32.71592,5.22941,42.39022,37.64752,73.78841,48.89912,1.60014,0.93249,5.10165,0.58941,0.41763,16.24563,16.24172,0.35222,2.77293,4.88038,71.76299,8.79014
460000,海南省,2007,105,31,10.27788,0.10526,0.40134,4.9928,4.77848,,,24.54224,6.47952,7.21569,3.60525,14.15168,16.32796,4.32314,44.97752,21.67221,5.75546,25.81725,19.16027,52.25814,46.69059,1.45753,0.16622,1.92709,0.55104,0.35822,1.39504,1.66899,0.55352,0.17136,1.61122,53.52988,7.8126
460000,海南省,2006,114,38,10.99925,,0.4,3.80607,6.79318,,,22.17383,6.3623,6.40572,3.35131,14.41917,16.20905,3.95586,41.69755,20.39405,6.81783,22.75545,18.9421,49.62894,43.64689,2.0533,0.17044,1.98085,0.36727,0.17805,1.13366,1.34947,0.66893,0.16,1.83893,48.38528,7.12252
460000,海南省,2005,121,41,8.88887,0.03117,0.46143,4.37239,3.92388,0.1,,17.34367,4.35936,5.41663,2.6953,14.72848,16.85874,4.09902,39.47839,17.84961,5.45292,20.92077,18.55762,39.25986,33.65455,1.75704,0.19696,1.8688,0.26968,0.21966,1.43842,1.61225,0.36854,0.20672,1.81747,38.08128,3.39518
460000,海南省,2004,110,33,7.10704,0.02,0.31,3.64576,3.13128,,,15.04685,3.92599,4.62519,2.41871,9.32231,13.31796,4.25833,31.29804,15.78589,7.05524,18.46109,12.83695,31.14227,27.09228,1.13516,0.15396,1.42131,0.23902,0.21114,0.90851,1.32086,0.29564,0.14572,1.03774,31.17923,3.44746
460000,海南省,2003,95,21,6.60692,0.579,0.06118,3.24392,2.56766,0.115,0.04016,13.08112,3.71551,3.9247,1.58058,8.46507,11.54307,3.40305,24.99694,10.96533,2.90157,13.08127,11.91567,26.36707,21.08832,2.7835,0.20592,1.48543,0.22028,0.20809,0.5996,0.80414,0.62368,0.0468,1.25754,27.84784,1.39099
460000,海南省,2002,89,19,6.10125,0.41858,0.81,3.00605,1.86662,,,11.62518,3.46464,3.71714,1.07573,7.10126,9.68348,2.8549,22.83066,9.32937,,12.5259,10.30476,24.32361,19.33032,2.5218,0.09552,1.4387,0.28529,0.27763,0.70427,1.37097,0.22439,0.03971,1.20032,26.1051,1.23897
460000,海南省,2001,71,10,4.5982,,,2.41949,2.13871,0.04,,7.04532,1.83401,2.87759,1.67608,5.5643,7.57071,2.25923,15.89268,6.97299,,8.65106,7.24162,16.8438,12.64519,2.49851,0.06571,0.96685,0.1992,0.19142,0.44669,0.75031,0.05053,0.04554,0.75004,18.80589,0.55
460000,海南省,2000,57,4,2.8388,,,1.6028,1.236,,,5.4286,1.22911,2.19208,1.17491,2.63859,3.34915,0.7822,8.65888,3.12931,,4.12015,4.53873,11.55259,8.60969,1.86602,0.06753,0.60487,0.11359,0.09868,0.34158,0.61997,0.01395,0.03876,0.64104,14.25772,
500000,重庆市,2019,4830,,,,,,,,,3259.0,1075.07,630.75,288.74,,,,6689.43,,,3413.77,,,,233.45,,450.29,64.01,,,721.21,,,,,
500000,重庆市,2018,4321,,,,,,,,,2604.8,835.6,536.6,250.0,,,,5350.7,,,2840.8,,,,208.3,,297.3,57.0,,,608.9,,,,,
500000,重庆市,2017,4223,236,697.05,16,9.22,298.68,372.75,0.04,0.05,2590.93,819.03,538.32,257.62,1757.58,2870.39,1202.36,5247.87,2229.97,709.15,2785.71,2365.99,7782.81,6532.34,225.2,,312.96,58.36,48.82,585.05,604.64,14.36,,,,
500000,重庆市,2016,4242,222,664.78,5.26,10.42,256.91,388.09,2.91,1.19,2745.31,821.83,525.59,258.16,2044.08,3252.44,1382.75,5576.71,2398.25,650.85,3029.86,2483.32,9549.92,8105.54,253.92,,372.57,69.43,63.1,682.1,694.37,8.29,,,9639.44,424.33
500000,重庆市,2015,4112,272,632.15,3.23,7.71,238.61,380.79,0.59,1.22,2409.36,736.4,480.13,252.48,1710.66,2653.85,1146.76,4775.55,2089.32,538.65,2620.83,2123.21,8305.2,6985.0,233.64,,337.46,70.6,64.73,603.89,610.63,10.22,,,8412.87,378.87
500000,重庆市,2014,3855,232,519.32,1.43,5.19,224.49,286.19,0.15,1.11,2144.17,603.06,439.62,211.72,1392.06,2168.69,945.63,4135.67,1757.42,431.82,2234.7,1840.73,7057.99,5937.76,195.66,62.22,272.03,69.77,63.56,517.58,511.37,10.74,45.85,289.03,7026.18,272.09
500000,重庆市,2013,3548,251,455.79,2.38,4.42,198.42,247.41,1.15,1.09,1731.11,509.34,373.93,177.67,1098.23,1702.58,736.95,3250.13,1492.91,380.94,1869.16,1355.47,5762.65,4866.81,150.31,47.35,231.23,58.06,54.09,419.08,410.14,13.82,39.12,249.16,5741.4,232.26
500000,重庆市,2012,3221,286,440.58602,2.38769,5.66897,216.72122,213.5831,1.04535,0.33464,1459.1889,394.66563,304.10126,143.75229,832.02455,1380.48454,659.78523,2698.20197,1231.53488,314.98597,1578.90121,1104.68374,4729.07465,4001.82849,111.86739,27.34042,183.91886,43.64784,40.98545,305.37833,300.3336,8.33117,28.79801,155.26638,4684.95836,212.38814
500000,重庆市,2011,3115,175,367.37328,1.52417,24.42592,143.48146,194.64908,2.20545,0.7432,1164.21974,293.97946,252.09401,112.06892,677.50818,1216.79527,621.45826,2042.88769,934.37968,244.81592,1132.89822,895.18397,4168.08246,3546.37152,80.11239,20.20819,164.92862,32.90074,28.72405,305.71752,275.56958,4.92609,24.4301,115.76968,4207.17043,210.25538
500000,重庆市,2010,5202,384,311.22371,1.33165,7.51861,113.4697,185.68383,1.41604,1.80388,993.4118,281.8087,243.72889,115.26847,734.27231,1061.21367,396.69804,1980.22075,887.71515,231.96096,1089.50106,882.96672,3516.97319,2980.33502,84.42692,25.4989,172.50028,30.23141,25.0163,234.07322,212.36109,4.33575,18.90245,101.53381,3521.09716,156.85198
500000,重庆市,2009,4767,420,278.54585,0.96671,1.75065,103.6047,169.92092,1.04105,1.26182,790.66228,229.99029,207.55247,106.83869,563.63536,707.08059,220.16041,1563.46625,707.4463,201.92825,879.54207,677.48512,2557.69962,2148.23013,66.47212,19.89589,118.08027,21.05273,16.97294,171.46107,154.12918,4.40255,13.55313,73.31115,2578.7757,100.22823
500000,重庆市,2008,4804,506,285.09532,0.89911,0.86115,95.19772,184.76652,1.46069,1.91013,785.30234,208.00485,222.2911,102.95648,531.68671,620.4674,164.13946,1473.87256,696.0573,185.92615,851.3698,622.50276,2330.45291,1970.64014,58.60258,17.75775,89.55735,24.34614,19.47134,153.89704,136.45843,5.81319,14.93467,74.75882,2342.65959,168.4036
500000,重庆市,2007,2371,259,137.05304,0.90662,0.62124,43.80483,90.88398,0.74427,0.0921,438.28591,127.12089,122.25725,56.39539,264.00944,309.26964,84.90337,810.33602,395.558,111.51101,488.49538,321.69534,1237.76854,1054.77663,33.59071,7.70392,50.14874,12.31258,10.62374,82.60126,66.7949,2.38742,7.52896,36.12906,1249.31207,105.05634
500000,重庆市,2006,1827,237,111.99277,0.39903,0.26535,35.12361,75.91991,0.27237,0.0125,332.48946,103.17343,83.11641,38.00532,194.29205,236.09264,63.47555,587.90391,308.72617,83.34493,356.59772,231.24408,848.90925,726.87995,24.28988,6.22071,31.37596,9.12939,7.39701,33.27337,37.11811,3.55083,5.06718,22.31376,844.41437,90.16483
500000,重庆市,2005,1570,206,86.89398,0.45614,0.61615,31.60866,54.21153,0.0015,,261.59619,77.28476,67.93742,31.13716,157.33292,180.72276,46.51876,468.43569,245.24138,67.89062,286.48563,181.95006,640.5404,550.38058,19.52054,6.24204,24.33565,6.88242,5.94853,27.08496,31.12508,2.34139,4.43345,17.16539,640.7214,70.63973
500000,重庆市,2004,1176,191,67.43635,0.10686,0.5162,22.40947,43.8192,0.20116,0.38346,196.56503,56.21468,50.82651,20.59313,113.93257,136.57945,34.04582,350.26166,189.97007,51.65144,221.67082,128.59084,474.02217,405.50138,17.59054,7.81396,17.81932,4.80997,4.66587,18.12008,21.25259,1.94235,3.32097,11.48256,483.69086,57.14629
500000,重庆市,2003,914,123,53.48213,0.33179,1.03328,20.50743,31.35823,0.05,0.2014,141.39855,38.48969,36.81044,16.1264,84.9524,101.28684,28.50499,264.93563,147.02463,40.15186,168.26496,96.67067,340.09389,288.70432,14.08963,3.74885,14.59926,3.8686,3.45624,13.90645,14.50769,0.86929,2.09479,9.36548,344.57626,42.06366
500000,重庆市,2002,636,112,41.62933,0.25519,0.63102,15.71195,24.82149,,0.20968,94.29131,31.0042,28.678,13.23999,60.20704,72.00254,19.47917,179.68201,102.57267,,114.3658,65.31621,230.49838,201.73052,8.80013,3.43268,9.10578,2.7718,2.54784,5.4765,5.83344,1.02528,1.21093,5.99706,233.05129,32.62598
500000,重庆市,2001,570,103,32.49573,0.18808,0.86806,11.18837,20.24872,,0.0025,77.55888,25.60303,24.99813,11.46231,46.51606,56.09934,14.68374,141.27896,81.88097,,92.16146,49.1175,181.03933,159.24338,6.7531,2.26111,7.48431,2.48302,2.05023,3.29301,4.07324,1.02241,1.01541,4.77317,184.25655,25.43512
500000,重庆市,2000,298,72,20.47387,0.3631,0.86801,7.38029,11.83674,0.02313,0.0026,44.78846,11.93452,17.72545,9.51389,28.59332,33.92636,7.26249,82.34124,43.61271,,50.53562,31.80562,94.12706,81.75699,3.23038,1.21236,3.94789,1.52418,1.35557,2.70872,2.5592,0.86088,0.43617,2.28011,96.04043,8.27305
510000,四川省,2019,9270,,,,,,,,,4945.34,1496.57,1178.55,510.71,,,,9747.48,,,5019.97,,,,570.32,,688.74,143.67,,,1079.45,,,,,
510000,四川省,2018,8127,,,,,,,,,4097.7,1138.9,1012.1,443.2,,,,8067.8,,,4062.0,,,,462.7,,534.0,133.2,,,862.8,,,,,
510000,四川省,2017,7890,450,1324.07,14.66,14.57,543.13,749.11,1.78,0.28,4023.49,1086.12,969.14,430.76,2618.03,4339.57,1881.13,7999.86,2994.74,853.37,4009.59,3941.21,15098.46,12923.07,457.78,,536.2,133.03,107.73,884.4,891.37,20.41,,,,
510000,四川省,2016,7786,447,1365.25,14.64,16.4,595.01,734.57,3.53,1.1,3991.92,1036.16,901.56,434.75,2739.55,4859.96,2406.29,8023.63,2901.44,803.89,3921.84,4025.34,15789.48,13564.54,451.73,,540.88,145.71,124.93,910.55,897.01,30.72,,,16172.99,135.09
510000,四川省,2015,7520,539,1446.92,17.61,18.68,705.44,699.98,2.8,1.23,3740.21,944.2,866.35,424.14,2633.42,4516.13,2203.55,7553.05,2797.21,717.76,3749.32,3746.83,14255.89,12166.1,410.94,,506.9,146.53,124.61,866.06,847.74,30.46,,,14645.21,131.23
510000,四川省,2014,7368,447,1185.95,15.15,24.23,498.28,641.93,3.42,0.9,3597.05,843.15,825.7,395.93,2571.91,4383.22,2130.06,7099.1,2799.7,661.73,3684.65,3310.13,13350.11,11365.68,381.28,131.78,466.6,150.42,128.57,854.37,814.69,24.85,90.74,425.48,13627.29,115.96
510000,四川省,2013,7115,435,1022.57,13.11,17.21,418.38,566.52,0.92,1.54,3440.68,750.59,708.71,342.75,2346.87,4006.85,1893.6,6674.54,2715.72,581.18,3633.93,2940.89,12216.31,10284.45,334.28,148.8,453.07,141.06,119.95,880.29,837.86,20.27,87.92,414.13,12181.55,123.46
510000,四川省,2012,6864,376,893.36475,10.03843,13.05477,392.18931,475.93141,1.077,1.3856,2754.90408,608.54089,625.02883,308.13412,2111.92709,3435.97512,1564.8759,5595.57006,2172.61393,499.82233,2956.4564,2552.85649,10680.24206,8869.29704,295.66233,111.79612,434.06335,123.12331,104.75052,855.94297,814.1668,13.64926,88.1654,393.09545,10570.38949,84.37151
510000,四川省,2011,7123,344,943.87888,10.71925,17.40353,429.33215,478.74005,4.02242,3.66648,2444.24172,527.71417,600.8039,292.64176,2127.30086,3617.568,1733.66856,5224.15534,1996.11547,436.45969,2748.71258,2457.57742,11484.94118,9662.91014,294.502,110.8014,485.21932,110.758,92.10295,974.56977,869.18767,14.24323,93.2333,426.49315,11701.02013,74.23741
510000,四川省,2010,8135,514,943.12037,7.68931,8.94329,387.65912,533.71278,1.76024,3.35563,2118.41026,412.17383,500.37394,238.54275,2103.21956,3180.32246,1331.71107,4845.99596,2037.26745,388.72929,2635.64568,2165.89075,8745.17095,7410.49448,239.04768,103.49697,421.00764,83.07605,68.70634,673.66059,601.58708,12.83209,63.40477,314.55933,8789.54994,90.94216
510000,四川省,2009,7774,665,607.40417,7.50025,7.14182,190.69896,397.66275,1.66343,2.73696,1447.79323,294.75161,399.6416,225.03523,1395.78867,1944.81756,710.92872,3281.23454,1261.366,300.30189,1722.5665,1536.51736,6140.23614,5222.80178,162.45136,77.52717,229.54837,56.73848,49.837,427.28675,375.26772,15.71636,37.9571,206.65778,6265.11249,68.50313
510000,四川省,2008,7960,807,539.16563,10.02492,3.85714,159.06503,363.9941,0.42111,1.80333,1247.65489,259.78604,387.92189,190.3311,1103.39686,1418.05896,444.95275,2707.6786,1144.02427,293.04312,1430.48895,1277.18965,4716.84541,3951.01447,134.59284,59.89468,169.79018,51.45982,42.03778,326.84705,283.19789,10.91467,41.55164,206.84916,4796.14528,74.67787
510000,四川省,2007,5672,633,385.75515,0.6986,2.7558,144.57924,236.77166,0.66869,0.28116,817.05468,173.85175,268.65903,131.54241,658.29165,810.65493,250.97365,1684.5105,757.87947,178.44142,956.87833,727.63217,2899.16741,2426.45106,85.32248,32.24724,109.48134,30.43476,26.13401,163.77115,141.11978,7.22747,17.76402,92.25609,3043.68015,52.34223
510000,四川省,2006,4571,626,261.21957,0.73008,0.53692,72.75688,186.68933,0.1668,0.33956,596.43425,133.70116,207.81875,98.65413,472.53202,588.98988,171.01646,1242.67662,580.0731,136.13968,729.92286,512.75376,1900.95119,1635.97895,59.1573,17.30536,67.79216,19.63069,16.8046,79.98531,73.59135,6.29818,11.35058,54.668,1978.35113,44.89322
510000,四川省,2005,3893,581,214.11968,0.96173,2.63825,58.95702,150.20524,0.58939,0.76805,458.98033,104.45883,168.80786,71.80417,370.04249,449.92941,111.73779,973.83508,454.76174,99.273,565.03914,408.79594,1382.01418,1205.14873,45.31897,10.84106,47.48675,15.62638,14.04455,47.96125,45.96155,5.61783,7.3565,36.16566,1441.73566,44.55173
510000,四川省,2004,3374,568,184.16758,0.57016,1.42972,45.00025,136.9374,0.03,0.20005,355.00899,77.55271,129.71654,56.09782,282.77781,359.53313,91.16782,742.42716,364.31348,83.92071,441.2628,301.16436,930.17024,814.59134,34.92148,7.46074,35.68041,12.5921,11.21072,27.07314,30.41359,5.31797,5.46882,25.4881,986.05529,35.32057
510000,四川省,2003,2054,284,115.3132,0.20688,1.17705,33.46835,79.66429,0.1233,0.67333,219.1031,53.93541,80.00197,35.82321,181.89038,222.94814,54.70001,466.51259,216.35182,42.33895,266.03768,200.47491,523.2345,450.05749,23.0486,5.02761,20.69923,7.78332,6.61708,16.45593,15.97059,1.91525,2.32507,14.56477,542.24061,18.31396
510000,四川省,2002,1529,234,84.04573,0.58982,1.15934,27.64622,54.51795,0.0893,0.0431,160.54237,41.66399,59.47277,26.66872,125.5553,155.84298,40.20235,328.09086,156.81951,,190.83807,137.2528,341.12561,290.50115,16.3028,3.48916,14.6375,5.566,4.78217,11.15797,11.87857,1.28314,1.82968,10.47216,360.57256,16.15828
510000,四川省,2001,1211,221,63.71356,0.35725,0.58557,22.66629,39.97083,0.12862,0.005,118.40798,31.1889,47.06874,22.99336,98.83461,122.31041,30.64799,248.88491,124.41969,,147.24861,101.6363,253.46376,215.5131,12.28949,2.98352,11.03066,4.92908,4.46158,6.86122,7.7231,1.68309,1.43396,7.95035,266.15918,7.99632
510000,四川省,2000,868,183,45.24249,0.17337,1.2807,15.25999,28.3372,0.01873,0.1725,84.49936,23.66597,32.89092,16.1084,70.35692,86.71187,21.05463,175.28535,91.44725,,108.75126,66.53409,178.79779,151.32153,8.08517,2.1505,8.65542,4.36509,3.69485,5.11877,5.20764,1.54503,1.37494,6.26151,187.86396,4.12713
520000,贵州省,2019,3126,,,,,,,,,1461.34,399.96,288.06,115.98,,,,2867.99,,,1696.23,,,,111.08,,157.08,32.75,,,171.19,,,,,
520000,贵州省,2018,3580,,,,,,,,,1410.4,362.0,277.8,111.0,,,,2716.8,,,1546.0,,,,106.9,,130.2,29.6,,,161.4,,,,,
520000,贵州省,2017,3344,373,882.62,10.92,9.1,457.54,404.4,0.63,0.02,1352.41,332.16,295.17,119.09,797.81,991.65,251.24,2807.72,1049.61,276.26,1580.54,1201.91,3796.66,3160.79,129.67,,160.79,33.18,22.48,243.55,236.93,18.19,,,,
520000,贵州省,2016,3007,355,521.81,9.58,9.26,231.28,268.38,3.9,0.02,1305.76,290.64,314.33,92.67,685.91,831.3,227.44,2553.61,1040.1,280.77,1509.43,1043.62,3840.44,3201.03,128.74,,162.72,32.45,22.82,238.75,239.64,20.79,,,3855.81,47.42
520000,贵州省,2015,2436,381,1365.99,959.17,7.74,169.94,228.72,0.21,0.01,1077.78,225.35,196.41,86.78,631.47,733.21,189.93,2244.57,832.32,184.92,1308.18,925.58,2849.93,2362.55,94.06,,123.16,31.03,22.34,181.64,182.44,26.14,,,3126.38,13.51
520000,贵州省,2014,1851,320,319.93,4.48,5.86,128.28,177.06,0.03,0.01,958.93,181.4,148.07,63.4,523.4,608.32,150.32,1840.64,755.3,158.74,1090.93,724.22,2188.22,1781.7,77.53,40.85,109.44,30.13,23.24,137.71,138.73,27.22,18.59,73.12,2428.69,3.83
520000,贵州省,2013,1639,317,467.09,7.41,5.02,118.7,163.68,0.29,0.01,874.0,137.27,131.73,52.64,465.78,517.11,119.54,1631.37,738.45,136.02,1024.55,634.34,1792.3,1393.65,60.02,35.24,92.64,26.46,21.61,168.67,163.65,23.97,19.41,68.08,1927.53,3.58
520000,贵州省,2012,1226,297,202.30835,4.22381,5.66845,72.05954,117.14479,1.345,0.00268,588.94468,111.41371,91.49036,41.86311,372.05257,396.59382,87.11961,1146.38572,514.86743,99.11216,676.44476,458.22382,1223.58133,915.79057,46.59925,26.37277,71.4598,16.40102,12.66075,144.86966,144.99364,16.78723,17.7938,63.78159,1399.64702,2.5097
520000,贵州省,2011,1129,268,183.44333,2.77473,2.68725,54.17726,123.70099,0.1042,,429.2914,74.30288,71.01764,35.82482,275.96788,294.61635,71.50279,831.46787,346.8406,73.00475,457.73925,365.54516,1045.63591,776.57603,41.36776,23.22667,60.02197,11.12876,9.02434,121.64826,117.02059,10.67071,19.61749,55.46732,1157.88057,5.72082
520000,贵州省,2010,1469,392,172.13006,0.8957,0.74991,54.2736,115.55745,0.0222,0.6312,380.73802,61.08234,77.46213,35.68172,245.97009,264.37503,63.40298,706.13711,302.34823,58.17181,384.90047,317.95459,768.69317,557.43371,34.77024,22.16157,52.55836,8.29296,6.47078,90.0553,89.49368,10.73527,16.52847,46.64301,792.68306,4.6313
520000,贵州省,2009,1308,452,115.96014,0.27938,0.80493,34.3775,80.44263,0.0195,0.0362,249.54152,45.26422,55.32184,27.10487,165.23134,181.09942,43.93664,475.7733,218.12228,49.79859,272.41735,199.59123,498.99226,382.0089,23.19717,12.9565,36.79658,4.84577,3.60511,33.60529,32.46991,12.65512,9.61212,29.51458,508.9211,5.68504
520000,贵州省,2008,1267,395,118.32692,0.16679,0.74937,29.45777,87.95299,,,215.6256,48.37627,56.37675,27.33046,156.3493,180.89436,41.87086,421.02298,184.84011,47.11923,225.22396,195.79902,499.19263,377.96841,21.5965,12.50557,33.88318,5.92639,4.63328,39.33677,39.31459,9.76675,7.94263,29.45438,506.30084,12.23188
520000,贵州省,2007,965,275,68.23118,,0.73124,23.64621,43.75373,0.1,,123.16829,23.59643,32.98485,17.37951,101.2526,119.11319,28.37192,248.80912,116.15621,28.07806,140.21296,108.59616,348.41236,274.44322,14.46775,6.76564,16.5977,2.9476,2.51338,21.82952,21.0487,4.30732,4.2668,19.08978,369.01292,6.44077
520000,贵州省,2006,988,363,64.66604,0.81295,0.14732,18.78322,44.91155,,0.011,97.75522,21.29608,28.46648,14.40091,87.64205,104.09723,23.58168,204.46815,97.57112,25.4948,117.22243,87.24572,264.48641,218.93014,11.76309,5.04489,11.59557,2.20747,1.85226,7.78125,8.63115,6.11259,2.77226,15.22507,274.89177,5.94064
520000,贵州省,2005,851,368,50.19343,0.16005,1.01354,17.68142,31.33842,,,82.71236,15.68737,31.3326,15.34457,71.14593,80.62698,18.01952,170.95725,86.87577,23.13966,101.64462,69.31263,199.64722,171.11789,9.41573,3.58019,8.83811,1.43032,1.2468,1.71394,3.854,5.95066,2.01269,11.26965,218.13711,8.06091
520000,贵州省,2004,724,197,40.00694,0.11258,0.15321,14.27441,25.42201,0.04473,,64.4606,10.11841,21.65175,10.56927,52.1772,60.00177,13.67129,127.63224,60.21698,16.26765,74.70786,52.92322,165.94179,137.0609,7.24174,3.98102,6.98498,1.25951,1.0627,10.08527,8.91238,1.91078,1.99281,9.8773,171.17941,8.31553
520000,贵州省,2003,489,158,32.01917,0.10349,0.24181,12.04465,19.55306,0.07616,,54.51789,8.62779,16.90135,7.89762,42.30018,46.69597,8.60885,104.85917,51.32261,13.68925,63.39575,41.46342,108.38329,90.61659,5.47396,1.64329,3.95936,1.10853,0.89933,3.76404,3.9472,0.94746,0.9746,5.06335,116.11904,5.08214
520000,贵州省,2002,352,138,22.84504,0.27695,0.64557,10.50755,11.40437,0.0106,,35.61738,8.81755,10.92585,5.64349,31.63919,34.03016,6.57235,74.57365,35.29418,,40.91293,33.66072,69.25464,55.92576,4.68719,1.07008,2.69384,0.77812,0.68988,4.27672,3.02393,1.03363,0.9471,3.23974,76.83269,0.75456
520000,贵州省,2001,275,108,18.84909,0.12061,1.00114,7.6372,9.93264,0.1345,0.023,23.959,6.43972,8.72211,4.98076,22.52916,24.41454,4.49734,52.25191,23.66616,,28.41005,23.84186,40.27111,33.30229,2.53524,0.5177,1.66352,0.50331,0.42867,1.85009,1.59177,1.00104,0.36038,1.81738,46.90532,3.02871
520000,贵州省,2000,167,65,9.15789,0.63853,0.19548,3.5542,4.76968,,,13.36957,3.47632,4.90012,2.67586,10.01608,11.4034,2.19177,26.28099,12.47731,,14.88299,11.398,21.04597,16.33042,1.34674,0.25351,1.08283,0.43249,0.35934,1.30034,0.26658,0.48534,0.10198,1.12268,23.42474,0.35673
530000,云南省,2019,2349,,,,,,,,,1688.16,367.14,427.3,172.16,,,,3008.44,,,1815.25,,,,91.54,,144.15,31.54,,,158.07,,,,,
530000,云南省,2018,2159,,,,,,,,,1516.9,298.6,387.8,158.1,,,,2710.1,,,1596.8,,,,80.9,,105.7,32.2,,,163.2,,,,,
530000,云南省,2017,2044,389,434.96,2.27,13.6,185.84,232.81,0.13,0.32,1368.73,249.64,378.08,159.04,712.74,1065.12,395.54,2494.39,1221.76,247.0,1491.32,994.59,2542.23,2193.41,70.34,,96.59,32.86,29.31,133.49,137.67,15.85,,,,
530000,云南省,2016,1962,442,402.78,2.67,22.66,175.39,202.06,,,1267.51,235.86,333.33,138.18,776.1,966.82,351.4,2408.16,1225.45,224.07,1490.8,913.5,2282.83,1983.41,62.78,,87.54,32.68,31.06,101.33,107.99,20.66,,,2339.59,124.25
530000,云南省,2015,1789,522,401.87,2.36,16.2,160.98,222.19,0.15,0,1267.99,221.82,316.87,139.69,678.8,922.28,331.56,2331.22,1191.68,224.08,1462.99,863.61,1991.83,1735.91,57.23,,79.66,37.57,36.3,67.61,73.98,35.15,,,2009.75,58.96
530000,云南省,2014,1776,489,369.57,3.25,11.13,171.46,180.91,0,0.05,1250.97,214.3,335.9,162.88,662.96,873.59,316.54,2258.64,1175.12,209.96,1424.15,841.36,2109.67,1824.47,56.4,11.38,83.33,39.0,36.64,93.71,97.41,30.51,12.94,53.7,2129.01,56.18
530000,云南省,2013,1666,391,311.61,4.5,4.61,125.84,176.5,0.13,0,1277.03,217.57,314.87,152.84,638.05,839.41,293.03,2258.11,1219.87,214.15,1402.92,853.94,2286.8,1935.06,64.21,15.02,96.18,36.44,34.07,137.33,139.67,21.53,13.74,69.44,2284.42,48.07
