省份编码,省份,年份,邮电业务总量(亿元),邮政业务总量(亿元),电信业务总量(亿元),函件数(亿件),包裹数(万件),报刊期发数(万份),汇票业务(万笔),集邮业务量(万枚),固定本地电话通话时长(万分钟),固定长途电话通话时长(万分钟),移动短信业务量(亿条),移动电话通话时长(万分钟),移动电话去话通话时长(万分钟),移动电话非漫游去话通话时长(万分钟),移动电话国内漫游去话通话时长(万分钟),移动电话国际及港澳台漫游去话通话时长(万分钟),移动电话年末用户(万户),3G移动电话用户(万户),固定电话年末用户(万户),城市电话年末用户数(万户),城市住宅电话年末用户数(万户),农村电话年末用户数(万户),农村住宅电话年末用户数(万户),公用电话用户(万户)
450000,广西壮族自治区,2008,588.302714011,18.965874011,569.33684,0.754841,130.06,349.6,280.47,1219.7504,,284997.7,151.7649,,,,,,1623.9,,848.4,515.7,343.7,332.7,306.6,64.7
450000,广西壮族自治区,2007,481.24488726605,16.22434726605,465.02054,0.8281,149.4,374.2,291.1,1918.7,,240553.1,130.21481,,,,,,1384.3,,891.0,535.0,362.7,356.0,331.3,67.0
450000,广西壮族自治区,2006,385.920164,13.7279,372.192264,0.969669,160.5,295.7,276.9,1884.63,,233153.3228,87.2943766,,,,,,1204.0845,,916.2863,568.25316,385.12226,348.03314,323.7525,66.8491
450000,广西壮族自治区,2005,323.776402,11.72123,312.055172,1.19735,,340.1,,1708.0,,,,,,,,,1021.0724,,869.486,557.24691,386.93005,312.23909,290.2029,61.833
450000,广西壮族自治区,2004,262.88,10.89,252.0,1.59,,442.2,,2630.0,,,,,,,,,874.5,,810.9,544.2,382.1,266.7,245.6,54.2
450000,广西壮族自治区,2003,162.26,10.36,151.9,2.31,,454.6,,3068.0,,,,,,,,,649.8,,638.5,429.2,309.9,209.2,190.8,40.1
450000,广西壮族自治区,2002,127.76,9.36,118.39,2.24,,411.2,,3308.3,,,,,,,,,432.7,,516.6,355.7,273.2,160.8,148.6,24.4
450000,广西壮族自治区,2001,95.3571,8.9271,86.43,1.882,,410.5,,4047.9,,,,,,,,,271.0,,414.5,289.6,216.0,124.9,110.1,10.3
450000,广西壮族自治区,2000,96.3559,,,1.6695,,,,,,,,,,,,,,,,233.4789,,,,
460000,海南省,2019,,25.3666816344,873.991188,0.028247,13.87,78.95,8.28,418.11,,,82.04891435,3870746.890249,2266344.662566,,,,1135.6479,17.5948,171.0852,,,,,
460000,海南省,2018,,21.841091088,569.24,0.030839,13.98,86.75,13.17,570.2729,,,96.88959,4241654.93,2125622.35,,,,1085.32,73.11,171.67,,,,,
460000,海南省,2017,,19.0,251.267533,0.041847,18.01,97.79,18.47,904.5926,78230.93,12951.91,34.583085,4579775.75,2327326.42,2230770.89,96005.75,548.35,1007.4636,74.7118,160.5279,104.5448,56.3263,55.9831,44.6755,5.8893
460000,海南省,2016,,16.8932036512,125.95,0.048915,11.11,96.47,28.61,987.3264,93661.97,15792.59,42.09822944,4671257.02,2349625.36,2247768.94,101329.71,526.71,942.32,99.55,169.15,116.16,63.5,52.99,41.99,8.8
460000,海南省,2015,183.9214700708,12.6114700708,171.31,0.054192,28.25,102.41,45.29,964.7293,129503.84,20549.67,46.594576,4721033.66,2394832.82,2287794.29,106489.88,548.65,894.05,178.36,171.01,122.54,66.4,48.48,38.09,11.3
460000,海南省,2014,139.4294907388,10.6794907388,128.75,0.073975,38.8705,106.96,79.34,788.076,151884.41,30640.72,49.885186,4821226.71,2444260.73,2332985.07,110711.03,564.63,907.42,390.57,169.97,119.88,66.07,50.09,36.59,13.02
460000,海南省,2013,126.424779524,8.866876524,117.557903,0.09588795,42.3677,107.6467,133.29,393.8,203157.3,69239.2,58.30805,4893556.0,2513966.6,2399624.3,113758.9,583.5,858.3,314.7,173.6,122.7,66.6,50.9,37.5,13.6
460000,海南省,2012,104.8904598414,7.7829538414,97.107506,0.09686164,41.2424,103.1971,185.12,393.2,278940.0,55111.48548,62.4033,4869887.0,2533775.0,2424119.0,109193.0,464.0,775.615,198.8025,173.0095,121.9864,64.4044,51.023,38.1914,14.1653
460000,海南省,2011,93.799813326,7.149813326,86.65,0.148992,42.6079,98.3924,235.87,425.5,322055.5,55154.3,55.12239,4467798.5,2311658.3,2216751.2,94577.6,329.5,671.6,106.6,175.0,122.7,66.4,52.2,40.3,14.8
460000,海南省,2010,224.664042862,9.904042862,214.76,0.12245357,40.6421,83.9385,256.2747,367.2,,53628.1,49.47314,3755213.1,,,,,594.3,31.8,179.8,124.9,66.5,54.9,43.6,16.5
460000,海南省,2009,191.98221050699,7.81436050699,184.16785,0.136428,39.37,86.46,236.0,323.3668,,60479.2,43.72271,2947001.3,,,,,496.4,9.6,182.8,125.5,63.9,57.4,46.1,20.1
460000,海南省,2008,160.595278913,6.476048913,154.11923,0.140116,41.46,76.66,210.36,368.6823,,63465.2,41.44631,,,,,,397.8,,224.7,159.5,98.6,65.1,54.7,21.9
460000,海南省,2007,124.84913720969,5.64100720969,119.20813,0.13678,45.7,66.5,161.2,322.0,,65121.1,36.09969,,,,,,324.8,,240.1,170.9,106.8,69.2,58.7,22.6
460000,海南省,2006,97.763582,4.7219,93.041682,0.173537,45.5,51.12,83.5,633.72,,69176.7265,20.35679523,,,,,,239.8888,,249.0193,179.73122,115.05613,69.28808,59.5585,22.0335
460000,海南省,2005,74.973744,4.09267,70.881074,0.19988,,68.7,,681.3,,,,,,,,,203.8712,,230.2709,169.96177,105.97682,60.30913,51.8086,23.6788
460000,海南省,2004,62.35,3.72,58.63,0.24,,70.6,,671.0,,,,,,,,,165.0,,197.3,140.6,87.6,56.6,48.3,20.5
460000,海南省,2003,40.41,3.45,36.96,0.34,,66.4,,770.0,,,,,,,,,136.3,,162.8,114.4,75.9,48.4,41.6,14.4
460000,海南省,2002,39.27,3.23,36.03,0.33,,99.9,,1880.1,,,,,,,,,110.1,,137.4,96.9,74.8,40.5,35.5,3.2
460000,海南省,2001,32.5048,3.2848,29.22,0.3722,,74.2,,2426.4,,,,,,,,,81.2,,105.5,72.6,53.9,32.9,27.9,3.2
460000,海南省,2000,31.0559,,,0.2547,,,,,,,,,,,,,,,,52.3601,,,,
500000,重庆市,2019,,166.3120598844,2602.995911,0.145934,22.2,278.59,14.04,1601.22,,,299.5223093,12056001.896327,6736711.382159,,,,3678.7962,235.2545,604.1939,,,,,
500000,重庆市,2018,,134.8323706696,1543.52,0.149216,25.63,304.63,17.62,2054.9698,,,152.651465,12480335.83,6011868.1,,,,3650.73,331.63,593.06,,,,,
500000,重庆市,2017,,99.95,611.48302,0.176752,36.46,291.98,27.48,2185.0121,359174.82,29314.42,88.522309,12384607.02,6196915.84,5678242.58,518052.06,621.2,3274.8854,289.2358,566.7848,435.7973,310.8053,130.9875,115.6965,3.0189
500000,重庆市,2016,,79.220278574,349.01,0.23011,38.61,326.04,45.9,2915.872,429717.84,69894.01,90.62132676,13217254.61,6506442.31,5887249.6,618565.49,627.22,2880.1,338.41,541.62,420.24,303.1,121.37,107.89,4.0
500000,重庆市,2015,554.5619052664,61.0119052664,493.55,0.311898,80.63,341.64,67.02,2679.4389,512906.24,54731.19,104.287565,13383379.19,6585378.99,5992462.18,592185.75,731.06,2737.71,600.58,559.55,431.2,297.2,128.34,115.2,14.2
500000,重庆市,2014,417.903137368,47.023137368,370.88,0.469987,107.2066,311.28,121.21,2549.011,575456.07,54318.29,120.295524,13583087.36,6713588.67,6120475.32,592248.16,865.19,2589.89,1078.79,579.53,437.78,294.73,141.75,121.53,27.93
500000,重庆市,2013,357.5896442952,39.1225222952,318.467122,0.53476671,115.0586,424.1296,221.53,2173.5,684736.3,60312.5,132.45001,13005378.1,6428597.8,5946746.8,481099.1,751.9,2380.8,854.1,580.3,430.3,294.8,150.0,129.6,30.5
500000,重庆市,2012,276.9924516356,31.2755146356,245.716937,0.57066102,109.5688,234.3378,332.75,2501.5,759172.0,73083.7341,135.7623,11987943.0,5911700.0,5586370.0,324858.0,472.0,2069.6476,441.8303,575.7119,407.3072,280.4288,168.4047,149.8529,31.9812
500000,重庆市,2011,243.923111878,25.913111878,218.01,0.614749,105.743,280.5987,403.01,1000.5,888804.7,76966.6,142.82848,10698220.9,5262286.4,5053089.3,208878.5,318.6,1801.2,244.4,571.3,384.5,259.2,186.7,168.0,33.4
500000,重庆市,2010,581.295806524,30.715806524,550.58,0.54233524,101.5888,1132.7222,419.5954,777.7,,67248.7,128.67712,8895247.4,,,,,1664.4,91.4,582.7,376.4,247.7,206.3,186.3,40.1
500000,重庆市,2009,490.89099079775,25.23107079775,465.65992,0.557625,102.57,733.11,370.12,771.779,,82882.3,114.92006,7159863.0,,,,,1440.9,21.7,627.7,397.8,213.1,229.9,208.1,43.1
500000,重庆市,2008,426.991318391,19.456758391,407.53456,0.557403,111.12,227.95,352.91,1039.0014,,105595.1,97.70118,,,,,,1281.7,,678.9,426.0,309.6,253.0,236.4,45.2
500000,重庆市,2007,366.62350930285,16.29419930285,350.32931,0.65792,125.9,130.8,314.3,1581.7,,122133.7,83.0781,,,,,,1176.9,,722.5,458.7,320.8,263.9,248.1,48.0
500000,重庆市,2006,276.474761,12.7042,263.770561,0.955266,133.7,199.86,260.6,2105.29,,108294.0331,47.99577505,,,,,,1064.6131,,725.5307,469.089,330.01514,256.4417,240.965,44.3828
500000,重庆市,2005,210.106137,10.5467,199.559437,1.24997,,254.9,,2059.0,,,,,,,,,943.402,,688.9128,456.51561,326.78415,232.39719,217.9916,41.4328
500000,重庆市,2004,168.65,9.41,159.24,1.84,,164.7,,2169.0,,,,,,,,,811.6,,642.4,425.5,308.5,216.9,203.6,36.4
500000,重庆市,2003,121.31,8.49,112.82,2.05,,217.4,,1842.0,,,,,,,,,619.4,,533.4,343.8,249.8,189.6,176.7,30.5
500000,重庆市,2002,89.65,7.6,82.04,1.81,,311.7,,3108.9,,,,,,,,,424.7,,413.5,262.5,203.1,151.1,141.4,25.1
500000,重庆市,2001,71.5359,7.0959,64.44,1.356,,249.1,,4664.8,,,,,,,,,245.8,,337.7,221.4,172.2,116.3,107.0,3.9
500000,重庆市,2000,85.82,,,1.1542,,,,,,,,,,,,,,,268.0,186.9283,,,,
510000,四川省,2019,,447.7607089868,5164.949524,0.263783,78.87,734.95,67.08,3262.68,,,948.8466765,27418392.1888,13739249.9268,,,,9443.5098,203.0599,1871.7773,,,,,
510000,四川省,2018,,348.4499490348,3297.15,0.277616,88.69,687.86,97.22,4032.8568,,,311.853127,29615539.83,14567200.43,,,,9068.55,541.33,1832.97,,,,,
510000,四川省,2017,1510.0,269.26,1245.989468,0.326471,94.57,674.93,134.11,4247.9241,804400.17,151176.84,201.110968,30811192.42,15147492.06,13600805.86,1545559.4,1126.65,7693.6203,725.5717,1635.9783,1027.853,699.4971,608.1253,555.5803,42.7449
510000,四川省,2016,,199.037614346,714.93,0.375532,102.65,660.77,190.71,5399.8641,962545.6,197505.6,241.8886454,31678261.77,15475748.67,13411132.26,2063582.1,1034.31,7294.47,1340.79,1490.05,981.25,650.6,508.8,460.64,46.0
510000,四川省,2015,1297.5901927168,138.5701927168,1159.02,0.633502,169.81,697.79,290.4,5402.1863,1076652.45,181086.15,271.030578,31994592.03,15550235.33,13465427.31,2083513.45,1294.57,6798.26,1688.64,1353.44,939.08,601.9,414.36,368.22,50.5
510000,四川省,2014,1026.9733779828,117.3833779828,909.59,1.050965,230.7893,659.6,514.31,4674.422,1212755.01,201294.2,327.461984,31868862.17,15470495.22,13620556.25,1848564.26,1374.72,6608.48,2446.95,1294.21,917.4,569.28,376.81,317.67,63.52
510000,四川省,2013,842.8329127792,83.2956297792,759.537283,1.33221563,268.4502,652.2742,777.63,3334.4,1417093.0,222751.7,376.69395,30634330.2,14882497.7,13380462.4,1500889.5,1145.7,6283.3,1936.0,1313.7,926.4,569.5,387.3,327.8,78.4
510000,四川省,2012,692.3076478872,72.3810898872,619.926558,1.57658395,266.0527,658.299,929.2,3240.5,1593467.0,248691.3987,432.1347,28761128.0,14009426.0,12858479.0,1150224.0,723.0,5498.1794,1062.7895,1347.1427,927.7671,565.0307,419.3756,360.8337,90.3044
510000,四川省,2011,606.877295088,56.547295088,550.33,1.880115,262.4577,626.4215,1045.86,3913.2,1886400.2,299741.5,430.87691,25707772.4,12480366.1,11688088.0,791328.3,949.9,4817.9,584.5,1382.9,922.8,559.6,460.0,403.1,92.1
510000,四川省,2010,1450.689539008,69.989539008,1380.7,2.25456505,240.085,577.2633,1087.9038,4628.1,,236422.4,406.40189,21283156.1,,,,,4156.4,194.9,1419.1,895.4,551.4,523.6,467.5,99.5
510000,四川省,2009,1173.07301513437,54.92536513437,1118.14765,1.626182,277.14,598.08,1025.73,4664.405,,280928.6,342.35328,16560380.5,,,,,3466.9,37.9,1551.2,985.3,557.0,565.9,508.6,111.9
510000,四川省,2008,934.298700358,45.122770358,889.17593,1.475343,229.39,868.93,868.59,4663.7063,,335254.0,316.36494,,,,,,2852.3,,1660.4,1052.3,720.7,608.1,555.0,120.1
510000,四川省,2007,782.89023087929,36.55078087929,746.33945,1.93563,263.5,646.1,776.2,4216.1,,393741.3,244.21212,,,,,,2400.4,,1755.1,1159.5,782.1,595.7,547.5,154.7
510000,四川省,2006,590.693342,27.184,563.509342,1.814462,277.2,762.25,611.6,3676.07,,293112.218,169.2121516,,,,,,1976.8336,,1711.2501,1156.69195,799.11011,554.55815,513.156,148.9254
510000,四川省,2005,458.272583,21.68511,436.587473,2.08032,,926.5,,3838.4,,,,,,,,,1689.7342,,1577.3602,1101.53756,772.21975,475.82264,439.49,131.3795
510000,四川省,2004,335.58,19.57,316.01,2.53,,989.4,,4094.0,,,,,,,,,1514.6,,1369.9,989.2,681.8,380.8,346.8,103.4
510000,四川省,2003,252.5,19.05,233.44,3.36,,914.6,,5204.0,,,,,,,,,1195.4,,1128.2,804.9,581.4,323.3,293.9,64.5
510000,四川省,2002,223.27,17.18,206.1,3.12,,846.7,,7900.0,,,,,,,,,862.0,,886.4,621.8,472.3,264.6,239.1,46.0
510000,四川省,2001,167.51,16.11,151.4,2.5586,,3403.1,,11449.8,,,,,,,,,599.9,,682.3,481.1,358.3,201.2,184.0,20.8
510000,四川省,2000,161.9856,,,2.352,,,,,,,,,,,,,,,,407.0921,,,,
520000,贵州省,2019,,76.0491972686,3874.717655,0.609216,5.75,200.02,59.09,2769.26,,,199.19382688,14733638.86565,7353541.50805,,,,4049.746,196.0751,229.7104,,,,,
520000,贵州省,2018,,63.0743051668,2193.37,0.92879,10.29,209.04,97.48,3356.4586,,,162.492729,15861790.27,7864595.74,,,,3940.43,330.46,244.1,,,,,
520000,贵州省,2017,,53.23,836.118739,0.777277,13.34,216.85,160.4,4398.0888,143715.09,21064.92,93.656168,16492309.5,8234125.28,7056161.22,1177409.06,555.0,3485.6479,260.2045,247.9021,202.5388,117.3483,45.3633,40.1544,7.9518
520000,贵州省,2016,,42.6870480288,336.23,0.438497,11.38,226.08,244.59,4808.7563,204396.68,32211.87,97.23417226,16425522.98,8133860.32,7068974.39,1064372.31,513.62,3082.69,307.17,258.69,210.41,122.7,48.28,42.4,9.3
520000,贵州省,2015,515.162507966,33.772507966,481.39,0.379523,37.51,252.67,262.87,3274.0614,237685.0,39777.53,116.672878,15519618.13,7675110.85,6791105.89,883428.09,576.87,2941.5,533.92,312.54,249.62,149.2,62.91,56.29,20.5
520000,贵州省,2014,381.67128885,27.75128885,353.92,0.380938,57.256,290.11,351.54,2616.1334,260953.07,52099.21,123.512538,15034725.54,7440770.34,6732614.59,707574.7,581.05,2885.34,1014.13,339.1,261.36,159.89,77.75,63.6,30.74
520000,贵州省,2013,331.769805348,22.643415348,309.12639,0.51916828,64.5153,272.7704,529.77,2137.8,268033.9,77142.9,140.05997,14295658.0,7096656.1,6447631.9,648491.4,532.8,2662.6,761.2,363.0,269.6,164.0,93.4,77.9,31.9
520000,贵州省,2012,262.0451983056,17.9288943056,244.116304,0.60365,62.4063,339.8236,568.01,1941.7,298018.0,92499.2023,143.0851,12991639.0,6454185.0,5948221.0,505523.0,441.0,2321.358,386.5949,380.4232,264.8744,161.2946,115.5488,98.6615,33.427
520000,贵州省,2011,219.32387021536,14.97387021536,204.35,0.504063,58.4186,278.8663,581.23,1345.6,363449.5,111464.4,129.25721,11076377.7,5522091.4,5184901.6,336999.9,189.9,2044.3,186.1,404.0,254.9,155.1,149.1,130.8,34.6
520000,贵州省,2010,512.471713068,15.501713068,496.97,0.5938825,59.3935,195.5937,556.8116,1226.2,,90477.1,120.83634,9038663.8,,,,,1800.6,56.3,431.2,246.8,149.3,184.4,166.8,39.3
520000,贵州省,2009,465.57465461364,12.33555461364,453.2391,0.676091,62.33,308.31,549.56,748.7474,,91299.9,109.3277,7189537.6,,,,,1453.4,12.2,451.1,254.5,133.3,196.6,179.8,39.9
520000,贵州省,2008,371.962076318,10.817446318,361.14463,0.654492,73.75,225.35,412.79,945.1997,,101127.9,66.55563,,,,,,1179.0,,499.6,282.0,183.5,217.6,204.4,42.0
520000,贵州省,2007,292.69801291368,9.32436291368,283.37365,0.5735,88.3,187.7,333.1,900.7,,103244.7,41.94086,,,,,,834.0,,521.2,311.2,215.3,210.0,197.4,41.0
520000,贵州省,2006,223.470026,8.0278,215.442226,0.685935,91.8,219.73,225.0,848.65,,94960.68551,28.03752191,,,,,,648.8309,,493.9136,317.14026,225.30735,176.77334,164.794,42.6593
520000,贵州省,2005,172.081859,6.88088,165.200979,0.57278,,282.1,,881.7,,,,,,,,,509.4244,,466.5096,328.27725,232.81973,138.23235,127.8723,38.4032
520000,贵州省,2004,131.23,6.12,125.11,0.7,,272.3,,1089.0,,,,,,,,,440.0,,387.6,281.0,202.3,106.5,97.0,27.2
520000,贵州省,2003,100.02,5.5,94.51,0.79,,273.5,,1031.0,,,,,,,,,331.1,,332.4,234.8,175.2,97.5,88.0,20.9
520000,贵州省,2002,76.94,5.01,71.94,0.9,,303.9,,1743.7,,,,,,,,,246.9,,274.3,204.2,157.3,70.1,65.6,8.6
520000,贵州省,2001,48.52,4.77,43.75,0.622,,237.5,,3665.7,,,,,,,,,169.9,,211.3,166.7,128.1,44.6,40.3,5.3
520000,贵州省,2000,40.92,,,0.69426,,,,,,,,,,,,,,,,127.1,,,,
530000,云南省,2019,,118.3196999134,4185.224475,0.186527,23.8,240.78,77.77,1635.06,,,352.66858154,17374640.85352,8639847.30275,,,,4863.0087,72.0387,287.7806,,,,,
530000,云南省,2018,,90.432031628,2478.73,0.244995,39.98,251.69,112.65,2077.2082,,,205.307301,17704374.16,8800987.94,,,,4659.05,284.22,303.55,,,,,
530000,云南省,2017,,66.24,1143.467833,0.177782,81.9,259.34,203.23,1808.331,321566.46,31736.01,131.910664,18002281.76,9033185.92,8261469.53,771024.83,691.56,4228.4406,320.3209,301.0875,246.9747,98.0766,54.1128,32.6063,29.0509
530000,云南省,2016,,50.0452151864,500.98,0.364756,91.57,264.92,354.92,2311.1176,346857.59,43878.18,145.88782831,18387852.41,9183078.21,8433594.83,748887.34,596.04,3942.79,448.07,335.01,267.14,119.7,67.87,46.55,39.3
530000,云南省,2015,792.5754163084,35.2954163084,757.28,0.666471,135.87,327.66,380.99,2499.309,401900.52,57502.93,187.225946,17885693.11,8939108.89,8163506.15,774906.07,696.67,3740.06,708.71,377.52,294.14,137.6,83.38,61.16,46.1
530000,云南省,2014,566.848456358,27.948456358,538.9,0.954973,162.801,298.53,428.83,2137.5743,461960.55,79023.37,356.112557,17939735.94,9013141.84,8240623.76,771721.5,796.59,3748.54,1286.54,429.82,312.34,160.78,117.47,80.06,50.01
530000,云南省,2013,452.754922506,23.378576506,429.376346,0.72312912,165.5412,320.7168,461.97,2851.0,526362.3,100360.6,384.12025,17536241.0,8856584.8,8207700.2,648076.0,808.7,3395.8,1084.6,485.4,346.9,187.0,138.5,98.9,51.2
530000,云南省,2012,363.4425007392,18.2545717392,345.187929,0.52498985,143.9115,315.9873,451.35,3069.5,624095.0,127376.0648,367.4379,16327329.0,8180683.0,7651115.0,528733.0,835.0,2895.7811,571.7923,524.2916,364.6783,200.3938,159.6133,118.3588,60.6599
530000,云南省,2011,324.0701532692,16.3201532692,307.75,0.413441,133.9154,318.5057,461.12,2088.9,745238.3,156418.8,310.86468,14637326.7,7334902.8,6921686.6,412712.4,503.9,2589.5,272.3,540.1,361.4,197.9,178.7,137.9,67.2
530000,云南省,2010,773.037805956,18.907805956,754.13,0.5498611,135.4439,300.7568,445.9328,2199.3,,168902.9,270.02627,12492379.2,,,,,2244.5,88.8,562.5,357.7,193.7,204.8,164.7,68.6
530000,云南省,2009,678.97831251455,15.39526251455,663.58305,0.651611,145.94,305.0,419.92,1820.2712,,182085.6,222.06234,10181500.0,,,,,1936.4,16.2,583.1,359.5,183.3,223.6,183.5,72.3
530000,云南省,2008,577.881040348,13.061220348,564.81982,0.737014,159.71,279.7,415.2,2245.0637,,178437.0,174.67069,,,,,,1635.9,,616.3,376.3,212.1,240.0,200.7,75.0
530000,云南省,2007,469.97131268726,11.40210268726,458.56921,0.66955,207.1,264.5,391.8,2162.9,,187855.0,134.04612,,,,,,1346.4,,628.7,400.0,250.7,228.6,198.3,73.9
530000,云南省,2006,327.704333,9.9237,317.780633,0.729978,205.9,342.74,351.7,1891.46,,191149.6045,77.93500191,,,,,,1068.8707,,644.2324,441.65643,287.86885,202.57597,172.8116,68.375
530000,云南省,2005,262.178482,8.5987,253.579782,0.79574,,317.6,,1766.7,,,,,,,,,898.8381,,597.7622,444.01152,294.14266,153.75068,126.5777,55.0377
530000,云南省,2004,206.3,8.18,198.12,0.84,,339.1,,2710.0,,,,,,,,,732.4,,547.4,410.4,283.8,137.0,115.1,42.0
530000,云南省,2003,153.05,8.52,144.54,1.0,,328.9,,2701.0,,,,,,,,,628.4,,483.2,359.9,260.1,123.3,105.3,29.7
530000,云南省,2002,126.82,8.3,118.53,1.23,,410.8,,4631.2,,,,,,,,,502.3,,437.2,357.6,247.7,79.6,54.0,25.5
530000,云南省,2001,103.72,7.6,96.12,0.8876,,459.2,,6334.4,,,,,,,,,338.6,,359.9,276.2,190.1,83.7,68.9,8.9
530000,云南省,2000,99.0739,,,1.0001,,,,,,,,,,,,,,,,221.8638,,,,
540000,西藏自治区,2019,,4.7948275452,301.371807,0.007928,38.29,72.97,14.56,305.38,,,23.79960302,1334922.627174,737305.863852,,,,321.4425,22.5415,71.677,,,,,
540000,西藏自治区,2018,,4.2085999224,112.47,0.007932,29.68,117.44,17.37,377.6349,,,34.746095,1393812.55,733465.93,,,,312.34,43.22,61.92,,,,,
540000,西藏自治区,2017,,3.44,45.209493,0.020264,18.57,66.14,24.96,446.7571,5827.87,4161.32,13.429249,1460616.04,763838.34,615073.89,148753.88,10.57,290.3095,165.7476,47.2562,47.1689,32.9481,0.0873,0.0682,0.3383
540000,西藏自治区,2016,,3.123327322,32.95,0.032238,9.15,63.27,39.25,713.1964,10455.8,3439.05,15.0554506,1496874.33,778681.7,630065.78,148605.14,10.79,284.35,162.7,38.88,38.75,25.9,0.13,0.1,0.8
540000,西藏自治区,2015,56.3823602068,2.5923602068,53.79,0.021599,21.94,51.52,58.21,764.0011,20804.19,5229.5,17.612987,1494754.26,779027.56,629187.04,149830.08,10.44,268.67,130.27,34.91,34.71,22.3,0.2,0.17,1.0
540000,西藏自治区,2014,47.8254104476,2.3954104476,45.43,0.039139,41.556,48.33,89.58,558.4443,26042.91,7309.7,18.685127,1458084.65,764588.02,619857.31,144720.27,10.44,291.82,336.71,35.85,325.81,21.53,121.09,0.36,1.39
540000,西藏自治区,2013,41.737518488,2.087416488,39.650102,0.03683065,43.5076,50.2565,125.54,327.1,36733.7,11308.1,19.27702,1404893.5,740735.5,608524.1,132203.5,8.0,265.6,96.4,40.4,39.3,23.2,1.1,0.5,2.5
540000,西藏自治区,2012,34.8584497252,1.8499287252,33.008521,0.02874429,39.9646,54.2359,134.64,274.2,50400.0,18065.3261,18.0901,1258694.0,673468.0,562764.0,110698.0,0.0,235.4889,41.6978,40.5206,39.1469,22.5002,1.3737,0.6505,3.0555
540000,西藏自治区,2011,25.513277108,1.653277108,23.86,0.023727,40.3731,47.0388,140.73,229.3,59752.4,24887.1,15.63279,1045528.2,566182.0,483802.7,82371.5,7.7,196.4,19.3,40.5,39.0,21.4,1.6,0.7,3.5
540000,西藏自治区,2010,64.342703126,1.882703126,62.46,0.02910231,36.6403,41.8732,140.9796,244.1,,20557.1,15.78756,829894.8,,,,,157.6,7.7,43.9,41.9,22.2,2.0,0.8,4.5
540000,西藏自治区,2009,52.99508982151,1.71225982151,51.28283,0.053614,34.59,38.77,144.73,284.8528,,36912.2,15.15307,641709.9,,,,,124.0,1.6,53.9,51.2,24.1,2.7,1.0,6.6
540000,西藏自治区,2008,40.860412801,1.495292801,39.36512,0.028338,29.71,26.32,116.85,438.4479,,49309.6,10.33664,,,,,,87.0,,70.7,68.0,44.1,2.7,1.0,6.3
540000,西藏自治区,2007,30.8825669078,1.3439769078,29.53859,0.03008,36.7,26.0,108.5,276.4,,45936.2,6.23655,,,,,,73.7,,67.3,64.7,42.2,2.7,1.1,5.8
540000,西藏自治区,2006,21.52214,1.132,20.39014,0.034376,34.6,36.97,89.7,180.68,,34921.3431,3.80996975,,,,,,60.5483,,67.8216,64.91612,42.49487,2.90548,1.1307,6.0139
540000,西藏自治区,2005,16.336699,1.04657,15.290129,0.0343,,26.6,,295.8,,,,,,,,,46.9422,,51.9667,48.97003,33.12325,2.99667,1.7368,3.9122
540000,西藏自治区,2004,13.34,1.0,12.34,0.05,,24.3,,170.0,,,,,,,,,39.7,,37.7,35.2,23.9,2.5,1.5,2.5
540000,西藏自治区,2003,9.81,0.93,8.88,0.06,,22.4,,250.0,,,,,,,,,33.1,,27.4,26.1,18.0,1.3,0.8,1.2
540000,西藏自治区,2002,7.4,0.82,6.59,0.09,,25.1,,381.8,,,,,,,,,21.1,,19.7,18.8,11.2,0.9,0.8,0.9
540000,西藏自治区,2001,6.8,0.73,6.07,0.0926,,155.9,,607.5,,,,,,,,,11.3,,15.0,14.5,9.2,0.5,0.4,0.7
540000,西藏自治区,2000,3.8431,,,0.1349,,,,,,,,,,,,,,,,10.5005,,,,
610000,陕西省,2019,,193.1219700278,3366.909787,0.128973,69.71,272.34,29.62,2406.26,,,578.30979535,13724262.639728,6788959.671228,,,,4640.496,97.445,641.7378,,,,,
610000,陕西省,2018,,138.8797998292,2215.91,0.163634,107.49,301.77,40.41,3097.2611,,,373.806367,14793232.31,7350185.07,,,,4688.62,371.36,650.72,,,,,
610000,陕西省,2017,951.11,116.31,836.002351,0.190805,100.06,302.25,53.98,3740.4312,427589.52,88796.95,225.381825,15565401.89,7754605.06,6805092.71,948802.6,709.75,4220.613,349.8517,622.791,483.9282,321.5606,138.8628,120.0063,32.7079
610000,陕西省,2016,,92.030694784,464.99,0.217649,95.91,316.13,74.41,4146.5243,518478.83,108061.85,233.48264913,16431457.75,8240651.61,7319293.76,920599.23,758.62,3813.29,441.67,679.86,524.15,295.3,155.71,130.36,44.6
610000,陕西省,2015,760.9651660436,61.4751660436,699.49,0.249941,136.32,378.92,110.03,4652.3468,604670.71,91423.5,184.451522,16524607.37,8273130.11,7410218.31,861944.62,967.18,3567.07,629.58,723.28,558.04,292.3,165.24,140.19,49.7
610000,陕西省,2014,566.6043892656,45.9443892656,520.66,0.330955,160.0256,367.08,181.92,4022.1215,705494.03,113737.27,197.784888,16972422.68,8607960.4,7703729.05,903230.44,1000.91,3607.21,1132.34,750.79,165.1,302.8,2.63,154.13,57.2
610000,陕西省,2013,477.835672886,37.022156886,440.813516,0.66019415,189.7441,345.8704,324.17,3101.6,790894.9,122625.9,269.57731,16843432.3,8599678.2,7749202.3,849514.7,961.3,3512.5,1325.9,769.3,555.0,299.4,214.3,174.0,59.6
